service_name,arm_sku_name,arm_region_name,meter_name,unit_of_measure,currency_code,previous_price,current_price,delta_pct,is_synthetic,effective_start_date
Storage,Hot ZRS,eastus,Delete Operations,10K,USD,0.0,0.0,,0,2019-01-30T00:00:00Z
Storage,Hot ZRS,eastus,Delete Operations,10K,USD,0.0,0.0,,0,2019-01-30T00:00:00Z
Storage,Hot ZRS,eastus,Hot Data Returned for Query Acceleration,1 GB,USD,0.0007,0.0007,0.0,0,2020-12-01T00:00:00Z
Storage,Hot ZRS,eastus,Hot Data Returned for Query Acceleration,1 GB,USD,0.0007,0.0007,0.0,0,2024-11-01T00:00:00Z
Storage,Hot ZRS,eastus,Hot Data Scanned for Query Acceleration,1 GB,USD,0.002,0.002,0.0,0,2024-11-01T00:00:00Z
Storage,Hot ZRS,eastus,Hot Data Scanned for Query Acceleration,1 GB,USD,0.002,0.002,0.0,0,2020-12-01T00:00:00Z
Storage,Hot ZRS,eastus,Hot Iterative Write Operations,100,USD,0.065,0.065,0.0,0,2019-04-01T00:00:00Z
Storage,Hot ZRS,eastus,Hot Iterative Write Operations,100,USD,0.05,0.05,0.0,0,2019-04-01T00:00:00Z
Storage,Hot ZRS,eastus,Hot Other Operations,10K,USD,0.0052,0.0052,0.0,0,2019-06-01T00:00:00Z
Storage,Hot ZRS,eastus,Hot Other Operations,10K,USD,0.004,0.004,0.0,0,2019-04-01T00:00:00Z
Storage,Hot ZRS,eastus,Hot Other Operations,10K,USD,0.0052,0.0052,0.0,0,2019-04-01T00:00:00Z
Storage,Hot ZRS,eastus,Hot Read Operations,10K,USD,0.0052,0.0052,0.0,0,2019-06-01T00:00:00Z
Storage,Hot ZRS,eastus,Hot Read Operations,10K,USD,0.004,0.004,0.0,0,2019-04-01T00:00:00Z
Storage,Hot ZRS,eastus,Hot Read Operations,10K,USD,0.0052,0.0052,0.0,0,2019-04-01T00:00:00Z
Storage,Hot ZRS,eastus,Hot ZRS Blob Inventory,1M,USD,0.00325,0.00325,0.0,0,2021-10-01T00:00:00Z
Storage,Hot ZRS,eastus,Hot ZRS Blob Inventory,1M,USD,0.0025,0.0025,0.0,0,2021-10-01T00:00:00Z
Storage,Hot ZRS,eastus,Hot ZRS Data Stored,1 GB/Month,USD,0.026,0.026,0.0,0,2019-04-01T00:00:00Z
Storage,Hot ZRS,eastus,Hot ZRS Data Stored,1 GB/Month,USD,0.025,0.025,0.0,0,2019-04-01T00:00:00Z
Storage,Hot ZRS,eastus,Hot ZRS Data Stored,1 GB/Month,USD,0.0239,0.0239,0.0,0,2019-04-01T00:00:00Z
Storage,Hot ZRS,eastus,Hot ZRS Data Stored,1 GB/Month,USD,0.026,0.026,0.0,0,2019-04-01T00:00:00Z
Storage,Hot ZRS,eastus,Hot ZRS Data Stored,1 GB/Month,USD,0.025,0.025,0.0,0,2019-04-01T00:00:00Z
Storage,Hot ZRS,eastus,Hot ZRS Data Stored,1 GB/Month,USD,0.0239,0.0239,0.0,0,2019-04-01T00:00:00Z
Storage,Hot ZRS,eastus,Hot ZRS Data Stored,1 GB/Month,USD,0.036,0.036,0.0,0,2020-05-01T00:00:00Z
Storage,Hot ZRS,eastus,Hot ZRS Data Stored,1 GB/Month,USD,0.026,0.026,0.0,0,2018-07-01T00:00:00Z
Storage,Hot ZRS,eastus,Hot ZRS Data Stored,1 GB/Month,USD,0.02496,0.02496,0.0,0,2018-07-01T00:00:00Z
Storage,Hot ZRS,eastus,Hot ZRS Data Stored,1 GB/Month,USD,0.02392,0.02392,0.0,0,2018-07-01T00:00:00Z
Storage,Hot ZRS,eastus,Hot ZRS Data Stored,1 GB/Month,USD,0.026,0.026,0.0,0,2020-03-01T00:00:00Z
Storage,Hot ZRS,eastus,Hot ZRS Data Stored,1 GB/Month,USD,0.025,0.025,0.0,0,2020-03-01T00:00:00Z
Storage,Hot ZRS,eastus,Hot ZRS Data Stored,1 GB/Month,USD,0.0239,0.0239,0.0,0,2020-03-01T00:00:00Z
Storage,Hot ZRS,eastus,Hot ZRS Delete Operations,10K,USD,0.0,0.0,,0,2021-10-01T00:00:00Z
Storage,Hot ZRS,eastus,Hot ZRS Index,1 GB/Month,USD,0.0371,0.0371,0.0,0,2019-04-01T00:00:00Z
Storage,Hot ZRS,eastus,Hot ZRS Iterative Read Operations,10K,USD,0.0625,0.0625,0.0,0,2019-04-01T00:00:00Z
Storage,Hot ZRS,eastus,Hot ZRS Iterative Read Operations,10K,USD,0.0813,0.0813,0.0,0,2019-04-01T00:00:00Z
Storage,Hot ZRS,eastus,Hot ZRS List Operations,10K,USD,0.0813,0.0813,0.0,0,2020-05-01T00:00:00Z
Storage,Hot ZRS,eastus,Hot ZRS Named Encryption Scopes,1/Month,USD,1.0,1.0,0.0,0,2021-03-01T00:00:00Z
Storage,Hot ZRS,eastus,Hot ZRS Other Operations,10K,USD,0.005,0.005,0.0,0,2020-03-01T00:00:00Z
Storage,Hot ZRS,eastus,Hot ZRS Read Operations,10K,USD,0.005,0.005,0.0,0,2020-03-01T00:00:00Z
Storage,Hot ZRS,eastus,Hot ZRS Read Operations,10K,USD,0.004,0.004,0.0,0,2018-07-01T00:00:00Z
Storage,Hot ZRS,eastus,Hot ZRS Write Operations,10K,USD,0.081,0.081,0.0,0,2020-03-01T00:00:00Z
Storage,Hot ZRS,eastus,Hot ZRS Write Operations,10K,USD,0.0625,0.0625,0.0,0,2019-04-01T00:00:00Z
Storage,Hot ZRS,eastus,Hot ZRS Write Operations,10K,USD,0.0813,0.0813,0.0,0,2020-05-01T00:00:00Z
Storage,Hot ZRS,eastus,Hot ZRS Write Operations,10K,USD,0.0813,0.0813,0.0,0,2019-04-01T00:00:00Z
Storage,Hot ZRS,eastus,Index Tags,10K/Month,USD,0.03,0.03,0.0,0,2021-02-01T00:00:00Z
Storage,Hot ZRS,eastus,ZRS List and Create Container Operations,10K,USD,0.0625,0.0625,0.0,0,2018-07-01T00:00:00Z
Storage,Hot ZRS,eastus,ZRS Metadata,1 GB/Month,USD,0.0371,0.0371,0.0,0,2020-05-01T00:00:00Z
Storage,Instant Access Snapshots,eastus,Instant Access Snapshots LRS,1 GB/Hour,USD,0.000164,0.000164,0.0,0,2026-06-01T00:00:00Z
Storage,Instant Access Snapshots,eastus,Instant Access Snapshots LRS,1 GB/Hour,USD,0.00011,0.00011,0.0,0,2026-06-01T00:00:00Z
Storage,Instant Access Snapshots,eastus,Instant Access Snapshots LRS Disk Capacity Restored,1 TB,USD,0.4,0.4,0.0,0,2026-06-01T00:00:00Z
Storage,Instant Access Snapshots,eastus,Instant Access Snapshots LRS Disk Capacity Restored,1 TB,USD,0.4,0.4,0.0,0,2026-06-01T00:00:00Z
Storage,Microsoft_StorageTasks,eastus,Azure Storage Tasks Objects Operated On,1M,USD,0.01,0.01,0.0,0,2024-05-01T00:00:00Z
Storage,Microsoft_StorageTasks,eastus,Azure Storage Tasks Objects Targeted,1M,USD,0.1,0.1,0.0,0,2025-04-01T00:00:00Z
Storage,Microsoft_StorageTasks,eastus,Azure Storage Tasks Operations Invoked,1M,USD,1.0,1.0,0.0,0,2025-04-01T00:00:00Z
Storage,Microsoft_StorageTasks,eastus,Azure Storage Tasks Task Execution,1,USD,0.25,0.25,0.0,0,2025-04-01T00:00:00Z
Storage,P1 LRS,eastus,P1 LRS Disk,1/Month,USD,0.6,0.6,0.0,0,2020-06-01T00:00:00Z
Storage,P1 LRS,eastus,P1 LRS Disk Mount,1/Month,USD,0.03,0.03,0.0,0,2021-07-01T00:00:00Z
Storage,P1 ZRS,eastus,P1 ZRS Disk,1/Month,USD,0.9,0.9,0.0,0,2022-03-01T00:00:00Z
Storage,P1 ZRS,eastus,P1 ZRS Disk Mount,1/Month,USD,0.03,0.03,0.0,0,2024-09-01T00:00:00Z
Storage,P10 LRS,eastus,P10 LRS Disk,1/Month,USD,19.71,19.71,0.0,0,2015-10-28T00:00:00Z
Storage,P10 ZRS,eastus,P10 ZRS Disk,1/Month,USD,29.565,29.565,0.0,0,2021-10-01T00:00:00Z
Storage,P15 LRS,eastus,P15 LRS Disk,1/Month,USD,38.012142,38.012142,0.0,0,2017-04-01T00:00:00Z
Storage,P15 ZRS,eastus,P15 ZRS Disk,1/Month,USD,57.018213,57.018213,0.0,0,2021-10-01T00:00:00Z
Storage,P2 LRS,eastus,P2 LRS Disk,1/Month,USD,1.2,1.2,0.0,0,2020-06-01T00:00:00Z
Storage,P2 LRS,eastus,P2 LRS Disk Mount,1/Month,USD,0.06,0.06,0.0,0,2021-07-01T00:00:00Z
Storage,P2 ZRS,eastus,P2 ZRS Disk,1/Month,USD,1.8,1.8,0.0,0,2022-03-01T00:00:00Z
Storage,P2 ZRS,eastus,P2 ZRS Disk Mount,1/Month,USD,0.06,0.06,0.0,0,2024-09-01T00:00:00Z
Storage,P20 LRS,eastus,P20 LRS Disk,1/Month,USD,73.22,73.22,0.0,0,2015-10-28T00:00:00Z
Storage,P20 ZRS,eastus,P20 ZRS Disk,1/Month,USD,109.83,109.83,0.0,0,2021-10-01T00:00:00Z
Storage,P3 LRS,eastus,P3 LRS Disk,1/Month,USD,2.4,2.4,0.0,0,2020-06-01T00:00:00Z
Storage,P3 LRS,eastus,P3 LRS Disk Mount,1/Month,USD,0.12,0.12,0.0,0,2021-07-01T00:00:00Z
Storage,P3 ZRS,eastus,P3 ZRS Disk,1/Month,USD,3.6,3.6,0.0,0,2022-03-01T00:00:00Z
Storage,P3 ZRS,eastus,P3 ZRS Disk Mount,1/Month,USD,0.12,0.12,0.0,0,2024-09-01T00:00:00Z
Storage,P30 LRS,eastus,P30 LRS Disk,1/Month,USD,135.17,135.17,0.0,0,2015-10-28T00:00:00Z
Storage,P30 ZRS,eastus,P30 ZRS Disk,1/Month,USD,202.755,202.755,0.0,0,2021-10-01T00:00:00Z
Storage,P4 LRS,eastus,P4 LRS Disk,1/Month,USD,5.2795,5.2795,0.0,0,2018-10-01T00:00:00Z
Storage,P4 LRS,eastus,P4 LRS Disk,1/Month,USD,5.2795,5.2795,0.0,0,2018-05-01T00:00:00Z
Storage,P4 LRS,eastus,P4 LRS Disk Mount,1/Month,USD,0.26,0.26,0.0,0,2021-07-01T00:00:00Z
Storage,P4 ZRS,eastus,P4 ZRS Disk,1/Month,USD,7.919,7.919,0.0,0,2022-03-01T00:00:00Z
Storage,P4 ZRS,eastus,P4 ZRS Disk,1/Month,USD,7.91925,7.91925,0.0,0,2021-10-01T00:00:00Z
Storage,P4 ZRS,eastus,P4 ZRS Disk Mount,1/Month,USD,0.26,0.26,0.0,0,2024-09-01T00:00:00Z
Storage,P40 LRS,eastus,P40 LRS Disk,1/Month,USD,259.0457,259.0457,0.0,0,2017-01-01T00:00:00Z
Storage,P40 ZRS,eastus,P40 ZRS Disk,1/Month,USD,388.56855,388.56855,0.0,0,2021-10-01T00:00:00Z
Storage,P50 LRS,eastus,P50 LRS Disk,1/Month,USD,495.5657,495.5657,0.0,0,2017-01-01T00:00:00Z
Storage,P50 ZRS,eastus,P50 ZRS Disk,1/Month,USD,743.34855,743.34855,0.0,0,2021-10-01T00:00:00Z
Storage,P6 LRS,eastus,P6 LRS Disk,1/Month,USD,10.207,10.207,0.0,0,2018-10-01T00:00:00Z
Storage,P6 ZRS,eastus,P6 ZRS Disk,1/Month,USD,15.3105,15.3105,0.0,0,2021-10-01T00:00:00Z
Storage,P60 LRS,eastus,P60 LRS Disk,1/Month,USD,946.08,946.08,0.0,0,2017-01-01T00:00:00Z
Storage,P60 ZRS,eastus,P60 ZRS Disk,1/Month,USD,1419.12,1419.12,0.0,0,2021-10-01T00:00:00Z
Storage,P70 LRS,eastus,P70 LRS Disk,1/Month,USD,1802.06,1802.06,0.0,0,2024-06-01T00:00:00Z
Storage,P80 LRS,eastus,P80 LRS Disk,1/Month,USD,3604.11,3604.11,0.0,0,2024-06-01T00:00:00Z
Storage,Point-in-time Restore GRS,eastus,Point-in-time Restore GRS Data Processed,1 MB,USD,0.04,0.04,0.0,0,2021-05-01T00:00:00Z
Storage,Point-in-time Restore LRS,eastus,Point-in-time Restore LRS Data Processed,1 MB,USD,0.02,0.02,0.0,0,2021-05-01T00:00:00Z
Storage,Premium,eastus,Premium Hierarchical Namespace Unindexed Tags,10K/Month,USD,0.0065,0.0065,0.0,0,2026-04-01T00:00:00Z
Storage,Premium,eastus,Premium LRS Provisioned Base Unit,1 GiB/Month,USD,0.08,0.08,0.0,0,2024-04-01T00:00:00Z
Storage,Premium,eastus,Premium LRS Provisioned Capacity Unit,1 GiB/Month,USD,0.06,0.06,0.0,0,2024-04-01T00:00:00Z
Storage,Premium,eastus,Premium ZRS Provisioned Base Unit,1 GiB/Month,USD,0.12,0.12,0.0,0,2025-07-01T00:00:00Z
Storage,Premium,eastus,Premium ZRS Provisioned Capacity Unit,1 GiB/Month,USD,0.09,0.09,0.0,0,2025-07-01T00:00:00Z
Storage,Premium LRS,eastus,LRS Early Premium To Archive Tier Down,1 GB,USD,0.14901,0.14901,0.0,0,2023-01-01T00:00:00Z
Storage,Premium LRS,eastus,LRS Early Premium To Archive Tier Down,1 GB,USD,0.14901,0.14901,0.0,0,2023-01-01T00:00:00Z
Storage,Premium LRS,eastus,LRS Early Premium To Archive Tier Down,1 GB,USD,0.14901,0.14901,0.0,0,2022-12-01T00:00:00Z
Storage,Premium LRS,eastus,LRS Early Premium To Archive Tier Down,1 GB,USD,0.14901,0.14901,0.0,0,2023-01-01T00:00:00Z
Storage,Premium LRS,eastus,LRS Early Premium To Cool Tier Down,1 GB,USD,0.135,0.135,0.0,0,2023-01-01T00:00:00Z
Storage,Premium LRS,eastus,LRS Early Premium To Cool Tier Down,1 GB,USD,0.1348,0.1348,0.0,0,2022-12-01T00:00:00Z
Storage,Premium LRS,eastus,LRS Early Premium To Cool Tier Down,1 GB,USD,0.1348,0.1348,0.0,0,2023-01-01T00:00:00Z
Storage,Premium LRS,eastus,LRS Early Premium To Cool Tier Down,1 GB,USD,0.1348,0.1348,0.0,0,2023-01-01T00:00:00Z
Storage,Premium LRS,eastus,LRS Early Premium To Hot Tier Down,1 GB,USD,0.12801,0.12801,0.0,0,2023-01-01T00:00:00Z
Storage,Premium LRS,eastus,LRS Early Premium To Hot Tier Down,1 GB,USD,0.1292,0.1292,0.0,0,2022-12-01T00:00:00Z
Storage,Premium LRS,eastus,LRS Early Premium To Hot Tier Down,1 GB,USD,0.1292,0.1292,0.0,0,2023-01-01T00:00:00Z
Storage,Premium LRS,eastus,LRS Early Premium To Hot Tier Down,1 GB,USD,0.1292,0.1292,0.0,0,2023-01-01T00:00:00Z
Storage,Premium LRS,eastus,Premium LRS All Other Operations,10K,USD,0.0014,0.0014,0.0,0,2019-05-01T00:00:00Z
Storage,Premium LRS,eastus,Premium LRS All Other Operations,10K,USD,0.0014,0.0014,0.0,0,2020-02-01T00:00:00Z
Storage,Premium LRS,eastus,Premium LRS All Other Operations,10K,USD,0.00182,0.00182,0.0,0,2020-08-15T00:00:00Z
Storage,Premium LRS,eastus,Premium LRS All Other Operations,10K,USD,0.00182,0.00182,0.0,0,2020-08-15T00:00:00Z
Storage,Premium LRS,eastus,Premium LRS Blob Inventory,1M,USD,0.0025,0.0025,0.0,0,2023-06-01T00:00:00Z
Storage,Premium LRS,eastus,Premium LRS Blob Inventory,1M,USD,0.0025,0.0025,0.0,0,2023-06-01T00:00:00Z
Storage,Premium LRS,eastus,Premium LRS Burst Bandwidth,1 GiB,USD,0.01,0.01,0.0,0,2023-01-01T00:00:00Z
Storage,Premium LRS,eastus,Premium LRS Burst Transactions,1M,USD,0.5,0.5,0.0,0,2023-01-01T00:00:00Z
Storage,Premium LRS,eastus,Premium LRS Data Returned for Query Acceleration,1 GB,USD,0.000245,0.000245,0.0,0,2026-01-01T00:00:00Z
Storage,Premium LRS,eastus,Premium LRS Data Returned for Query Acceleration,1 GB,USD,0.000245,0.000245,0.0,0,2026-01-01T00:00:00Z
Storage,Premium LRS,eastus,Premium LRS Data Scanned for Query Acceleration,1 GB,USD,0.0007,0.0007,0.0,0,2026-01-01T00:00:00Z
Storage,Premium LRS,eastus,Premium LRS Data Scanned for Query Acceleration,1 GB,USD,0.0007,0.0007,0.0,0,2026-01-01T00:00:00Z
Storage,Premium LRS,eastus,Premium LRS Data Stored,1 GB/Month,USD,0.15,0.15,0.0,0,2020-08-15T00:00:00Z
Storage,Premium LRS,eastus,Premium LRS Data Stored,1 GB/Month,USD,0.15,0.15,0.0,0,2019-05-01T00:00:00Z
Storage,Premium LRS,eastus,Premium LRS Data Stored,1 GB/Month,USD,0.15,0.15,0.0,0,2020-02-01T00:00:00Z
Storage,Premium LRS,eastus,Premium LRS Data Stored,1 GB/Month,USD,0.15,0.15,0.0,0,2020-08-15T00:00:00Z
Storage,Premium LRS,eastus,Premium LRS Iterative Read Operations,10K,USD,0.0175,0.0175,0.0,0,2020-08-15T00:00:00Z
Storage,Premium LRS,eastus,Premium LRS Iterative Read Operations,10K,USD,0.0228,0.0228,0.0,0,2020-08-15T00:00:00Z
Storage,Premium LRS,eastus,Premium LRS Iterative Write Operations,100,USD,0.0228,0.0228,0.0,0,2020-08-15T00:00:00Z
Storage,Premium LRS,eastus,Premium LRS Iterative Write Operations,100,USD,0.0175,0.0175,0.0,0,2020-08-15T00:00:00Z
Storage,Premium LRS,eastus,Premium LRS List and Create Container Operations,10K,USD,0.05,0.05,0.0,0,2019-05-01T00:00:00Z
Storage,Premium LRS,eastus,Premium LRS List and Create Container Operations,10K,USD,0.065,0.065,0.0,0,2020-08-15T00:00:00Z
Storage,Premium LRS,eastus,Premium LRS MetaData Storage,1 GB/Month,USD,0.15,0.15,0.0,0,2020-08-15T00:00:00Z
Storage,Premium LRS,eastus,Premium LRS Provisioned,1 GB/Month,USD,0.16,0.16,0.0,0,2020-10-01T00:00:00Z
Storage,Premium LRS,eastus,Premium LRS Provisioned Capacity,1 GiB/Hour,USD,0.00011,0.00011,0.0,0,2022-11-01T00:00:00Z
Storage,Premium LRS,eastus,Premium LRS Provisioned IOPS,1/Hour,USD,0.0,0.0,,0,2022-11-01T00:00:00Z
Storage,Premium LRS,eastus,Premium LRS Provisioned IOPS,1/Hour,USD,7e-06,7e-06,0.0,0,2022-11-01T00:00:00Z
Storage,Premium LRS,eastus,Premium LRS Provisioned Throughput (MBps),1/Hour,USD,0.0,0.0,,0,2022-11-01T00:00:00Z
Storage,Premium LRS,eastus,Premium LRS Provisioned Throughput (MBps),1/Hour,USD,5.5e-05,5.5e-05,0.0,0,2022-11-01T00:00:00Z
Storage,Premium LRS,eastus,Premium LRS Read Operations,10K,USD,0.00182,0.00182,0.0,0,2020-08-15T00:00:00Z
Storage,Premium LRS,eastus,Premium LRS Read Operations,10K,USD,0.00182,0.00182,0.0,0,2020-08-15T00:00:00Z
Storage,Premium LRS,eastus,Premium LRS Read Operations,10K,USD,0.0014,0.0014,0.0,0,2019-05-01T00:00:00Z
Storage,Premium LRS,eastus,Premium LRS Read Operations,10K,USD,0.0014,0.0014,0.0,0,2020-02-01T00:00:00Z
Storage,Premium LRS,eastus,Premium LRS Snapshots,1 GB/Month,USD,0.136,0.136,0.0,0,2020-10-01T00:00:00Z
Storage,Premium LRS,eastus,Premium LRS Write Operations,10K,USD,0.0175,0.0175,0.0,0,2020-02-01T00:00:00Z
Storage,Premium LRS,eastus,Premium LRS Write Operations,10K,USD,0.0228,0.0228,0.0,0,2020-08-15T00:00:00Z
Storage,Premium LRS,eastus,Premium LRS Write Operations,10K,USD,0.0175,0.0175,0.0,0,2019-05-01T00:00:00Z
Storage,Premium LRS,eastus,Premium LRS Write Operations,10K,USD,0.0228,0.0228,0.0,0,2020-08-15T00:00:00Z
Storage,Premium ZRS,eastus,Premium ZRS All Other Operations,10K,USD,0.00242,0.00242,0.0,0,2020-08-15T00:00:00Z
Storage,Premium ZRS,eastus,Premium ZRS All Other Operations,10K,USD,0.00186,0.00186,0.0,0,2019-05-01T00:00:00Z
Storage,Premium ZRS,eastus,Premium ZRS All Other Operations,10K,USD,0.00186,0.00186,0.0,0,2020-02-01T00:00:00Z
Storage,Premium ZRS,eastus,Premium ZRS All Other Operations,10K,USD,0.00242,0.00242,0.0,0,2020-08-15T00:00:00Z
Storage,Premium ZRS,eastus,Premium ZRS Blob Inventory,1M,USD,0.0025,0.0025,0.0,0,2023-06-01T00:00:00Z
Storage,Premium ZRS,eastus,Premium ZRS Blob Inventory,1M,USD,0.0025,0.0025,0.0,0,2023-06-01T00:00:00Z
Storage,Premium ZRS,eastus,Premium ZRS Burst Bandwidth,1 GiB,USD,0.0125,0.0125,0.0,0,2023-01-01T00:00:00Z
Storage,Premium ZRS,eastus,Premium ZRS Burst Transactions,1M,USD,0.625,0.625,0.0,0,2023-01-01T00:00:00Z
Storage,Premium ZRS,eastus,Premium ZRS Data Returned for Query Acceleration,1 GB,USD,0.000245,0.000245,0.0,0,2026-01-01T00:00:00Z
Storage,Premium ZRS,eastus,Premium ZRS Data Returned for Query Acceleration,1 GB,USD,0.000245,0.000245,0.0,0,2026-01-01T00:00:00Z
Storage,Premium ZRS,eastus,Premium ZRS Data Scanned for Query Acceleration,1 GB,USD,0.0007,0.0007,0.0,0,2026-01-01T00:00:00Z
Storage,Premium ZRS,eastus,Premium ZRS Data Scanned for Query Acceleration,1 GB,USD,0.0007,0.0007,0.0,0,2026-01-01T00:00:00Z
Storage,Premium ZRS,eastus,Premium ZRS Data Stored,1 GB/Month,USD,0.2,0.2,0.0,0,2020-08-15T00:00:00Z
Storage,Premium ZRS,eastus,Premium ZRS Data Stored,1 GB/Month,USD,0.2,0.2,0.0,0,2020-08-15T00:00:00Z
Storage,Premium ZRS,eastus,Premium ZRS Data Stored,1 GB/Month,USD,0.2,0.2,0.0,0,2019-05-01T00:00:00Z
Storage,Premium ZRS,eastus,Premium ZRS Data Stored,1 GB/Month,USD,0.2,0.2,0.0,0,2020-02-01T00:00:00Z
Storage,Premium ZRS,eastus,Premium ZRS Iterative Read Operations,10K,USD,0.0233,0.0233,0.0,0,2020-09-01T00:00:00Z
Storage,Premium ZRS,eastus,Premium ZRS Iterative Read Operations,10K,USD,0.0303,0.0303,0.0,0,2020-09-01T00:00:00Z
Storage,Premium ZRS,eastus,Premium ZRS Iterative Write Operations,100,USD,0.0303,0.0303,0.0,0,2020-09-01T00:00:00Z
Storage,Premium ZRS,eastus,Premium ZRS Iterative Write Operations,100,USD,0.0233,0.0233,0.0,0,2020-09-01T00:00:00Z
Storage,Premium ZRS,eastus,Premium ZRS List and Create Container Operations,10K,USD,0.0871,0.0871,0.0,0,2020-08-15T00:00:00Z
Storage,Premium ZRS,eastus,Premium ZRS List and Create Container Operations,10K,USD,0.067,0.067,0.0,0,2019-09-06T00:00:00Z
Storage,Premium ZRS,eastus,Premium ZRS MetaData Storage,1 GB/Month,USD,0.2,0.2,0.0,0,2020-09-01T00:00:00Z
Storage,Premium ZRS,eastus,Premium ZRS Provisioned,1 GB/Month,USD,0.2,0.2,0.0,0,2020-10-01T00:00:00Z
Storage,Premium ZRS,eastus,Premium ZRS Read Operations,10K,USD,0.00186,0.00186,0.0,0,2020-02-01T00:00:00Z
Storage,Premium ZRS,eastus,Premium ZRS Read Operations,10K,USD,0.00242,0.00242,0.0,0,2020-08-15T00:00:00Z
Storage,Premium ZRS,eastus,Premium ZRS Read Operations,10K,USD,0.00186,0.00186,0.0,0,2019-05-01T00:00:00Z
Storage,Premium ZRS,eastus,Premium ZRS Read Operations,10K,USD,0.00242,0.00242,0.0,0,2020-08-15T00:00:00Z
Storage,Premium ZRS,eastus,Premium ZRS Snapshots,1 GB/Month,USD,0.17,0.17,0.0,0,2020-10-01T00:00:00Z
Storage,Premium ZRS,eastus,Premium ZRS Write Operations,10K,USD,0.0303,0.0303,0.0,0,2020-08-15T00:00:00Z
Storage,Premium ZRS,eastus,Premium ZRS Write Operations,10K,USD,0.0233,0.0233,0.0,0,2020-02-01T00:00:00Z
Storage,Premium ZRS,eastus,Premium ZRS Write Operations,10K,USD,0.0303,0.0303,0.0,0,2020-08-15T00:00:00Z
Storage,Premium ZRS,eastus,Premium ZRS Write Operations,10K,USD,0.0233,0.0233,0.0,0,2019-05-01T00:00:00Z
Storage,Premium_SSD_Managed_Disk_P10,eastus,P10 LRS Disk,1/Month,USD,19.71,19.71,0.0,0,2018-05-01T00:00:00Z
Storage,Premium_SSD_Managed_Disk_P10,eastus,P10 LRS Disk Mount,1/Month,USD,0.91,0.91,0.0,0,2021-07-01T00:00:00Z
Storage,Premium_SSD_Managed_Disk_P10,eastus,P10 ZRS Disk,1/Month,USD,29.565,29.565,0.0,0,2022-03-01T00:00:00Z
Storage,Premium_SSD_Managed_Disk_P10,eastus,P10 ZRS Disk Mount,1/Month,USD,0.91,0.91,0.0,0,2024-09-01T00:00:00Z
Storage,Premium_SSD_Managed_Disk_P15,eastus,P15 LRS Disk,1/Month,USD,38.012142,38.012142,0.0,0,2018-05-01T00:00:00Z
Storage,Premium_SSD_Managed_Disk_P15,eastus,P15 LRS Disk Mount,1/Month,USD,1.825,1.825,0.0,0,2020-09-01T00:00:00Z
Storage,Premium_SSD_Managed_Disk_P15,eastus,P15 ZRS Disk,1/Month,USD,57.018,57.018,0.0,0,2023-08-01T00:00:00Z
Storage,Premium_SSD_Managed_Disk_P15,eastus,P15 ZRS Disk Mount,1/Month,USD,1.825,1.825,0.0,0,2024-09-01T00:00:00Z
Storage,Premium_SSD_Managed_Disk_P20,eastus,P20 LRS Disk,1/Month,USD,73.22,73.22,0.0,0,2018-05-01T00:00:00Z
Storage,Premium_SSD_Managed_Disk_P20,eastus,P20 LRS Disk Mount,1/Month,USD,3.285,3.285,0.0,0,2020-09-01T00:00:00Z
Storage,Premium_SSD_Managed_Disk_P20,eastus,P20 ZRS Disk,1/Month,USD,109.81,109.81,0.0,0,2022-03-01T00:00:00Z
Storage,Premium_SSD_Managed_Disk_P20,eastus,P20 ZRS Disk Mount,1/Month,USD,3.285,3.285,0.0,0,2024-09-01T00:00:00Z
Storage,Premium_SSD_Managed_Disk_P6,eastus,P6 LRS Disk,1/Month,USD,10.207,10.207,0.0,0,2018-05-01T00:00:00Z
Storage,Premium_SSD_Managed_Disk_P6,eastus,P6 LRS Disk Mount,1/Month,USD,0.47,0.47,0.0,0,2021-07-01T00:00:00Z
Storage,Premium_SSD_Managed_Disk_P6,eastus,P6 ZRS Disk,1/Month,USD,15.31,15.31,0.0,0,2023-08-01T00:00:00Z
Storage,Premium_SSD_Managed_Disk_P6,eastus,P6 ZRS Disk Mount,1/Month,USD,0.47,0.47,0.0,0,2024-09-01T00:00:00Z
Storage,Premium_SSD_Managed_Disks_P30,eastus,P30 LRS Disk,1/Month,USD,135.17,135.17,0.0,0,2018-05-01T00:00:00Z
Storage,Premium_SSD_Managed_Disks_P30,eastus,P30 LRS Disk Mount,1/Month,USD,6.57,6.57,0.0,0,2020-09-01T00:00:00Z
Storage,Premium_SSD_Managed_Disks_P30,eastus,P30 ZRS Disk,1/Month,USD,202.73,202.73,0.0,0,2022-03-01T00:00:00Z
Storage,Premium_SSD_Managed_Disks_P30,eastus,P30 ZRS Disk Mount,1/Month,USD,6.57,6.57,0.0,0,2024-09-01T00:00:00Z
Storage,Premium_SSD_Managed_Disks_P40,eastus,P40 LRS Disk,1/Month,USD,259.0457,259.0457,0.0,0,2018-05-01T00:00:00Z
Storage,Premium_SSD_Managed_Disks_P40,eastus,P40 LRS Disk Mount,1/Month,USD,13.14,13.14,0.0,0,2020-09-01T00:00:00Z
Storage,Premium_SSD_Managed_Disks_P40,eastus,P40 ZRS Disk,1/Month,USD,388.57,388.57,0.0,0,2022-03-01T00:00:00Z
